,index,name,uri,wikipedia,abstract,cid,type,related_to,createdAt,abstract_contents,article_contents,category,super_category,relrel_concepts,link_ratio,entropy
286,492,Classification,,https://en.wikipedia.org/wiki/Classification,"Classification is the activity of assigning objects to some pre-existing classes or categories. This is distinct from the task of establishing the classes themselves (for example through cluster analysis). Examples include diagnostic tests, identifying spam emails and deciding whether to give someone a driving license. 
As well as 'category', synonyms or near-synonyms for 'class' include 'type', 'species', 'forms', 'order', 'concept', 'taxon', 'group', 'identification' and 'division'. 
The meaning of the word 'classification' (and its synonyms) may take on one of several related meanings. It may encompass both classification and the creation of classes, as for example in 'the task of categorizing pages in Wikipedia'; this overall activity is listed under taxonomy. It may refer exclusively to the underlying scheme of classes (which otherwise may be called a taxonomy). Or it may refer to the label given to an object by the classifier.
Classification is a part of many different kinds of activities and is studied from many different points of view including medicine, philosophy, law, anthropology, biology, taxonomy, cognition, communications, knowledge organization, psychology, statistics, machine learning, economics and mathematics.",69b034ff4fe79d0745c1eecd_concept_4305367593029642808,related_concept,Statistical classification,2025-05-13 10:28:06.199,['Classification'],[],set(),set(),0,8.073170731707316,5.596205977590442e-305
287,493,List of datasets for machine-learning research,,https://en.wikipedia.org/wiki/List of datasets for machine-learning research,"These datasets are used in machine learning (ML) research and have been cited in peer-reviewed academic journals. Datasets are an integral part of the field of machine learning. Major advances in this field can result from advances in learning algorithms (such as deep learning), computer hardware, and, less intuitively, the availability of high-quality training datasets. High-quality labeled training datasets for supervised and semi-supervised machine-learning algorithms are usually difficult and expensive to produce because of the large amount of time needed to label the data. Although they do not need to be labeled, high-quality unlabeled datasets for unsupervised learning can also be difficult and costly to produce.
Many organizations, including governments, publish and share their datasets, often using common metadata formats (such as Croissant). The datasets are classified, based on the licenses, into two groups: open data and non-open data.
The datasets from various governmental-bodies are presented in List of open government data sites. The datasets are ported on open data portals. They are made available for searching, depositing and accessing through interfaces like Open API. The datasets are made available as various sorted types and subtypes.",69b034ff4fe79d0745c1eecd_concept_4370789724722960546,related_concept,Statistical classification,2025-05-13 10:28:06.199,['Data'],[],set(),set(),0,1.0674157303370786,1.0201740851990617
288,496,Bioinformatics,,https://en.wikipedia.org/wiki/Bioinformatics,"Bioinformatics ( ) is an interdisciplinary field of science that develops computational methods and software tools for understanding biological data, especially when the data sets are large and complex. Bioinformatics uses biology, chemistry, physics, computer science, data science, computer programming, information engineering, mathematics and statistics to analyze and interpret biological data. This process  can sometimes be referred to as computational biology, however the distinction between the two terms is often disputed. To some, the term computational biology refers to building and using models of biological systems.
Computational, statistical, and computer programming techniques have been used  for computer simulation analyses of biological queries. They include reused specific analysis ""pipelines"", particularly in the field of genomics, such as by the identification of genes and single nucleotide polymorphisms (SNPs). These pipelines are used to better understand the genetic basis of disease, unique adaptations, desirable properties (especially in agricultural species), or differences between populations. Bioinformatics also includes proteomics, which aims  to understand the organizational principles within nucleic acid and protein sequences.
Image and signal processing allow the extraction of useful results from large amounts of raw data. It aids in sequencing and annotating genomes and their observed mutations. Bioinformatics includes text mining of biological literature and the development of biological and gene ontologies to organize and query biological data. It also plays a role in the analysis of gene and protein expression and regulation. Bioinformatic tools aid in comparing, analyzing, and interpreting genetic and genomic data and in the understanding of evolutionary aspects of molecular biology. At a more integrative level, it helps analyze and catalogue the biological pathways and networks that are an important part of systems biology. In structural biology, it aids in the simulation and modeling of DNA, RNA, proteins as well as biomolecular interactions.",69b034ff4fe79d0745c1eecd_concept_1101295391135504239,related_concept,Statistical classification,2025-05-13 10:28:06.199,['Bioinformatics'],[],set(),set(),0,4.09922822491731,1.0296253966087001
289,499,Linear regression,,https://en.wikipedia.org/wiki/Linear regression,"In statistics, linear regression is a model that estimates the relationship between a scalar response (dependent variable) and one or more explanatory variables (regressor or independent variable). A model with exactly one explanatory variable is a simple linear regression; a model with two or more explanatory variables is a multiple linear regression. This term is distinct from multivariate linear regression, which predicts multiple correlated dependent variables rather than a single dependent variable.
In linear regression, the relationships are modeled using linear predictor functions whose unknown model parameters are estimated from the data. Most commonly, the conditional mean of the response given the values of the explanatory variables (or predictors) is assumed to be an affine function of those values; less commonly, the conditional median or some other quantile is used. Like all forms of regression analysis, linear regression focuses on the conditional probability distribution of the response given the values of the predictors, rather than on the joint probability distribution of all of these variables, which is the domain of multivariate analysis.
Linear regression is also a type of machine learning algorithm, more specifically a supervised algorithm, that learns from the labelled datasets and maps the data points to the most optimized linear functions that can be used for prediction on new datasets.
Linear regression was the first type of regression analysis to be studied rigorously, and to be used extensively in practical applications. This is because models which depend linearly on their unknown parameters are easier to fit than models which are non-linearly related to their parameters and because the statistical properties of the resulting estimators are easier to determine.
Linear regression has many practical uses. Most applications fall into one of the following two broad categories:

If the goal is to reduce error, i.e. variance in prediction or forecasting, linear regression can be used to fit a predictive model to an observed data set of values of the response and explanatory variables. After developing such a model, if additional values of the explanatory variables are collected without an accompanying response value, the fitted model can be used to make a prediction of the response.
If the goal is to explain variation in the response variable that can be attributed to variation in the explanatory variables, linear regression analysis can be applied to quantify the strength of the relationship between the response and the explanatory variables, and in particular to determine whether some explanatory variables may have no linear relationship with the response at all, or to identify which subsets of explanatory variables may contain redundant information about the response.
Linear regression models are often fitted using the least squares approach, but they may also be fitted in other ways, such as by minimizing the ""lack of fit"" in some other norm (as with least absolute deviations regression), or by minimizing a penalized version of the least squares cost function as in ridge regression (L2-norm penalty) and lasso (L1-norm penalty). Use of the Mean Squared Error (MSE) as the cost on a dataset that has many large outliers, can result in a model that fits the outliers more than the true data due to the higher importance assigned by MSE to large errors. So, cost functions that are robust to outliers should be used if the dataset has many large outliers. Conversely, the least squares approach can be used to fit models that are not linear models. Thus, although the terms ""least squares"" and ""linear model"" are closely linked, they are not synonymous.",69b034ff4fe79d0745c1eecd_concept_5184901239950323940,related_concept,Statistical classification,2025-05-13 10:28:06.199,['Linear regression'],[],set(),set(),0,2.7311072056239016,0.8726741679898476
290,500,Probabilistic classification,,https://en.wikipedia.org/wiki/Probabilistic classification,"In machine learning, a probabilistic classifier is a classifier that is able to predict, given an observation of an input, a probability distribution over a set of classes, rather than only outputting the most likely class that the observation should belong to. Probabilistic classifiers provide classification that can be useful in its own right or when combining classifiers into ensembles.",69b034ff4fe79d0745c1eecd_concept_1333715960927428810,related_concept,Statistical classification,2025-05-13 10:28:06.199,[],[],set(),set(),0,0.2655367231638418,5.456448885304942e-305
291,502,Classification rule,,https://en.wikipedia.org/wiki/Classification rule,"Given a population whose members each belong to one of a number of different sets or classes, a classification rule or classifier is a procedure by which the elements of the population set are each predicted to belong to one of the classes. A perfect classification is one for which every element in the population is assigned to the class it really belongs to. The bayes classifier is the classifier which assigns classes optimally based on the known attributes (i.e. features or regressors) of the elements to be classified.
A special kind of classification rule is binary classification, for problems in which there are only two classes.",69b034ff4fe79d0745c1eecd_concept_7566129791783717739,related_concept,Statistical classification,2025-05-13 10:28:06.199,[],[],set(),set(),0,2.4827586206896552,5.560783954268335e-305
292,504,Sampling (statistics),,https://en.wikipedia.org/wiki/Sampling (statistics),"In statistics, quality assurance, and survey methodology, sampling is the selection of a subset of individuals from within a statistical population to estimate characteristics of the whole population. The subset, called a statistical sample (or sample, for short), is meant to reflect the whole population, and statisticians attempt to collect samples that are representative of the population. Sampling has lower costs and faster data collection compared to recording data from the entire population (in many cases, collecting the whole population is impossible, like getting sizes of all stars in the universe), and thus, it can provide insights in cases where it is infeasible to measure an entire population.
Each observation measures one or more properties (such as weight, location, colour or mass) of independent objects or individuals. In survey sampling, weights can be applied to the data to adjust for the sample design, particularly in stratified sampling. Results from probability theory and statistical theory are employed to guide the practice. In business and medical research, sampling is widely used for gathering information about a population. Acceptance sampling is used to determine if a production lot of material meets the governing specifications.",69b034ff4fe79d0745c1eecd_concept_5785690212547683257,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,2.4122287968441816,7.741251271901775e-305
293,505,Imputation (statistics),,https://en.wikipedia.org/wiki/Imputation (statistics),"In statistics, imputation is the process of replacing missing data with substituted values. When substituting for a data point, it is known as ""unit imputation""; when substituting for a component of a data point, it is known as ""item imputation"". There are three main problems that missing data causes: missing data can introduce a substantial amount of bias, make the handling and analysis of the data more arduous, and create reductions in efficiency. Because missing data can create problems for analyzing data, imputation is seen as a way to avoid pitfalls involved with listwise deletion of cases that have missing values. That is to say, when one or more values are missing for a case, most statistical packages default to discarding any case that has a missing value, which may introduce bias or affect the representativeness of the results. Imputation preserves all cases by replacing missing data with an estimated value based on other available information. Once all missing values have been imputed, the data set can then be analysed using standard techniques for complete data. There have been many theories embraced by scientists to account for missing data but the majority of them introduce bias.  A few of the well known attempts to deal with missing data include: hot deck and cold deck imputation; listwise and pairwise deletion; mean imputation; non-negative matrix factorization; regression imputation; last observation carried forward; stochastic imputation; and multiple imputation.",69b034ff4fe79d0745c1eecd_concept_3870660212274781261,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,1.7826086956521738,0.9581834657839865
294,508,Listwise deletion,,https://en.wikipedia.org/wiki/Listwise deletion,"In statistics, listwise deletion is a method for handling missing data. In this method, an entire record is excluded from analysis if any single value is missing.",69b034ff4fe79d0745c1eecd_concept_9075706510999875797,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,0.9285714285714286,0.9249178793635338
295,511,Psychometrics,,https://en.wikipedia.org/wiki/Psychometrics,"Psychometrics is a field of study within psychology concerned with the theory and technique of measurement. Psychometrics generally covers specialized fields within psychology and education devoted to testing, measurement, assessment, and related activities. Psychometrics is concerned with the objective measurement of latent constructs that cannot be directly observed. Examples of latent constructs include intelligence, personality factors (e.g., introversion), mental disorders, and educational achievement. The levels of individuals on nonobservable latent variables are inferred through mathematical modeling based on what is observed from individuals' responses to items on tests and scales. 
Practitioners are described as psychometricians, although not all who engage in psychometric research go by this title. Most psychometricians are psychologists with advanced graduate training in psychometrics and measurement theory. According to the Dictionary of Psychology a psychometrician ""is an individual with a theoretical knowledge of measurement techniques who is qualified to develop, evaluate, and improve psychological tests."" In addition to traditional academic institutions, psychometricians also work for organizations, such as Pearson and the Educational Testing Service as well as independent consultants. Some psychometric researchers focus on the construction and validation of assessment instruments, including surveys, scales, and open- or close-ended questionnaires. Others focus on research relating to measurement theory (e.g., item response theory, intraclass correlation) or specialize as learning and development professionals.",69b034ff4fe79d0745c1eecd_concept_2874299976526258113,related_concept,Missing data,2025-05-13 10:28:06.199,['Psychometrics'],[],set(),set(),0,3.427350427350427,0.7427325037264492
296,513,Matrix completion,,https://en.wikipedia.org/wiki/Matrix completion,"Matrix completion is the task of filling in the missing entries of a partially observed matrix, which is equivalent to performing data imputation in statistics. A wide range of datasets are naturally organized in matrix form. One example is the movie-ratings matrix, as appears in the Netflix problem: Given a ratings matrix in which each entry 
  
    
      
        (
        i
        ,
        j
        )
      
    
    {\displaystyle (i,j)}
  
 represents the rating of movie 
  
    
      
        j
      
    
    {\displaystyle j}
  
 by customer 
  
    
      
        i
      
    
    {\displaystyle i}
  
, if customer 
  
    
      
        i
      
    
    {\displaystyle i}
  
 has watched movie 
  
    
      
        j
      
    
    {\displaystyle j}
  
 and is otherwise missing, we would like to predict the remaining entries in order to make good recommendations to customers on what to watch next. Another example is the document-term matrix: The frequencies of words used in a collection of documents can be represented as a matrix, where each entry corresponds to the number of times the associated term appears in the indicated document.
Without any restrictions on the number of degrees of freedom in the completed matrix, this problem is underdetermined since the hidden entries could be assigned arbitrary values. Thus, we require some assumption on the matrix to create a well-posed problem, such as assuming it has maximal determinant, is positive definite, or is low-rank.
For example, one may assume the matrix has low-rank structure, and then seek to find the lowest rank matrix or, if the rank of the completed matrix is known, a matrix of rank 
  
    
      
        r
      
    
    {\displaystyle r}
  
 that matches the known entries. The illustration shows that a partially revealed rank-1 matrix (on the left) can be completed with zero-error (on the right) since all the rows with missing entries should be the same as the third row. In the case of the Netflix problem the ratings matrix is expected to be low-rank since user preferences can often be described by a few factors, such as the movie genre and time of release. Other applications include computer vision, where missing pixels in images need to be reconstructed, detecting the global positioning of sensors in a network from partial distance information, and multiclass learning. The matrix completion problem is in general NP-hard, but under additional assumptions there are efficient algorithms that achieve exact reconstruction with high probability.
In statistical learning point of view, the matrix completion problem is an application of matrix regularization which is a generalization of vector regularization. For example, in the low-rank matrix completion problem one may apply the regularization penalty taking the form of a nuclear norm 
  
    
      
        R
        (
        X
        )
        =
        λ
        ‖
        X
        
          ‖
          
            ∗
          
        
      
    
    {\displaystyle R(X)=\lambda \|X\|_{*}}",69b034ff4fe79d0745c1eecd_concept_6143106339414307111,related_concept,Missing data,2025-05-13 10:28:06.199,['Matrix completion'],[],set(),set(),0,0.4927536231884058,0.9936544463417417
297,515,Data,,https://en.wikipedia.org/wiki/Data,"Data ( DAY-tə, US also  DAT-ə) are a collection of discrete or continuous values that convey information, describing the quantity, quality, fact, statistics, other basic units of meaning, or simply sequences of symbols that may be further interpreted formally.  A datum is an individual value in a collection of data. Data are usually organized into structures such as tables that provide additional context and meaning, and may themselves be used as data in larger structures. Data may be used as variables in a computational process. Data may represent abstract ideas or concrete measurements.
Data are commonly used in scientific research, economics, and virtually every other form of human organizational activity.  Examples of data sets include price indices (such as the consumer price index), unemployment rates, literacy rates, and census data. In this context, data represent the raw facts and figures from which useful information can be extracted.
Data are collected using techniques such as measurement, observation, query, or analysis, and are typically represented as numbers or characters that may be further processed. Field data are data that are collected in an uncontrolled, in-situ environment. Experimental data are data that are generated in the course of a controlled scientific experiment.  Data are analyzed using techniques such as calculation, reasoning, discussion, presentation, visualization, or other forms of post-analysis. Prior to analysis, raw data (or unprocessed data) is typically cleaned: Outliers are removed, and obvious instrument or data entry errors are corrected.
Data can be seen as the smallest units of factual information that can be used as a basis for calculation, reasoning, or discussion. Data can range from abstract ideas to concrete measurements, including, but not limited to, statistics. Thematically connected data presented in some relevant context can be viewed as information. Contextually connected pieces of information can then be described as data insights or intelligence. The stock of insights and intelligence that accumulate over time, resulting from the synthesis of data into information, can then be described as knowledge. Data has been described as ""the new oil of the digital economy"". Data, as a general concept, refers to the fact that some existing information or knowledge is represented or coded in some form suitable for better usage or processing.
Advances in computing technologies have led to the advent of big data, which generally refers to very large quantities of data, typically at the petabyte scale. Using traditional data analysis methods and computing, working with such large (and growing) datasets is difficult, even impossible. (Theoretically speaking, infinite data would yield infinite information, which would render extracting insights or intelligence impossible.) In response, the relatively new field of data science uses machine learning (and other artificial intelligence) methods that allow for efficient applications of analytic methods to big data.",69b034ff4fe79d0745c1eecd_concept_5936386432249118565,related_concept,Missing data,2025-05-13 10:28:06.199,['Data'],[],set(),set(),0,3.888709677419355,6.789418238859655e-305
298,517,Censoring (statistics),,https://en.wikipedia.org/wiki/Censoring (statistics),"In statistics, censoring is a condition in which the value of a measurement or observation is only partially known.
For example, suppose a study is conducted to measure the impact of a drug on mortality rate. In such a study, it may be known that an individual's age at death is at least 75 years (but may be more).  Such a situation could occur if the individual withdrew from the study at age 75, or if the individual is currently alive at the age of 75.
Censoring also occurs when a value occurs outside the range of a measuring instrument. For example, a bathroom scale might only measure up to 140 kg, after which it rolls over 0 and continues to count up from there. If a 160 kg individual is weighed using the scale, the observer would only know that the individual's weight is 20 mod 140 kg (in addition to 160kg, they could weigh 20kg, 300kg, 440kg, and so on).
The problem of censored data, in which the observed value of some variable is partially known, is related to the problem of missing data, where the observed value of some variable is unknown.
Censoring should not be confused with the related idea of truncation. With censoring, observations result either in knowing the exact value that applies, or in knowing that the value lies within an interval. With truncation, observations never result in values outside a given range: values in the population outside the range are never seen or never recorded if they are seen. Note that in statistics, truncation is not the same as rounding.",69b034ff4fe79d0745c1eecd_concept_2432394858140952348,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,0.2956989247311828,0.9408028456503136
299,519,Factor analysis,,https://en.wikipedia.org/wiki/Factor analysis,"Factor analysis is a statistical method used to describe variability among observed, correlated variables in terms of a potentially lower number of unobserved variables called factors. For example, it is possible that variations in six observed variables mainly reflect the variations in two unobserved (underlying) variables. Factor analysis searches for such joint variations in response to unobserved latent variables. The observed variables are modelled as linear combinations of the potential factors plus ""error"" terms, hence factor analysis can be thought of as a special case of errors-in-variables models.
The correlation between a variable and a given factor, called the variable's factor loading, indicates the extent to which the two are related.
A common rationale behind factor analytic methods is that the information gained about the interdependencies between observed variables can be used later to reduce the set of variables in a dataset. Factor analysis is commonly used in psychometrics, personality psychology, biology, marketing, product management, operations research, finance, and machine learning. It may help to deal with data sets where there are large numbers of observed variables that are thought to reflect a smaller number of underlying/latent variables. It is one of the most commonly used inter-dependency techniques and is used when the relevant set of variables shows a systematic inter-dependence and the objective is to find out the latent factors that create a commonality.",69b034ff4fe79d0745c1eecd_concept_3886513609351251627,related_concept,Missing data,2025-05-13 10:28:06.199,['Factor analysis'],[],set(),set(),0,2.3293310463121784,1.0019713541938966
300,520,Observational study,,https://en.wikipedia.org/wiki/Observational study,"In fields such as epidemiology, social sciences, psychology  and statistics, an observational study draws inferences from a sample to a population where the independent variable is not under the control of the researcher because of ethical concerns or logistical constraints. One common observational study is about the possible effect of a treatment on subjects, where the assignment of subjects into a treated group versus a control group is outside the control of the investigator. This is in contrast with experiments, such as randomized controlled trials, where each subject is randomly assigned to a treated group or a control group. Observational studies, for lacking an assignment mechanism, naturally present difficulties for inferential analysis.",69b034ff4fe79d0745c1eecd_concept_434423359449437001,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,2.011389521640091,0.852001629337785
301,521,Attrition (research),,https://en.wikipedia.org/wiki/Attrition (research),"In science, attrition are ratios regarding the loss of participants during an experiment. Attrition rates are values that indicate the participant drop out. Higher attrition rates are found in longitudinal studies.",69b034ff4fe79d0745c1eecd_concept_5243020847513957010,related_concept,Missing data,2025-05-13 10:28:06.199,[],[],set(),set(),0,0.8461538461538461,0.9360381101385726
302,522,Survey methodology,,https://en.wikipedia.org/wiki/Survey methodology,"Survey methodology is ""the study of survey methods"".
As a field of applied statistics concentrating on human-research surveys, survey methodology studies the sampling of individual units from a population and associated techniques of survey data collection, such as questionnaire construction and methods for improving the number and accuracy of responses to surveys. Survey methodology targets instruments or procedures that ask one or more questions that may or may not be answered.
Researchers carry out statistical surveys with a view towards making statistical inferences about the population being studied; such inferences depend strongly on the survey questions used.  Polls about public opinion, public-health surveys, market-research surveys, government surveys and censuses all exemplify quantitative research that uses survey methodology to answer questions about a  population. Although censuses do not include a ""sample"", they do include other aspects of survey methodology, like questionnaires, interviewers, and non-response follow-up techniques. Surveys provide important information for all kinds of public-information and research fields, such as marketing research, psychology, transportation studies - the study of how people and goods move across space, health-care provision and sociology.",69b034ff4fe79d0745c1eecd_concept_4639277762239504115,related_concept,Missing data,2025-05-13 10:28:06.199,"['Research', 'Survey methodology']",[],set(),set(),0,2.7751605995717346,7.7581658956406e-305
303,523,Data preprocessing,,https://en.wikipedia.org/wiki/Data preprocessing,"Data preprocessing can refer to manipulation, filtration or augmentation of data before it is analyzed, and is often an important step in the data mining process. Data collection methods are often loosely controlled, resulting in out-of-range values, impossible data combinations, and missing values, amongst other issues.
Preprocessing is the process by which unstructured data is transformed into intelligible representations suitable for machine-learning models. This phase of model deals with noise in order to arrive at better and improved results from the original data set which was noisy. This dataset also has some level of missing value present in it. 

The preprocessing pipeline used can often have large effects on the conclusions drawn from the downstream analysis. Thus, representation and quality of data is necessary before running any analysis. If there is a high proportion of irrelevant and redundant information present or noisy and unreliable data, then knowledge discovery during the training phase may be more difficult. Data preparation and filtering steps can take a considerable amount of processing time. Examples of methods used in data preprocessing include cleaning, instance selection, normalization, one-hot encoding, data transformation, feature extraction and feature selection.",69b034ff4fe79d0745c1eecd_concept_4866401857255626282,related_concept,Missing data,2025-05-13 10:28:06.199,"['Data', 'Data preprocessing', 'Data collection']",[],set(),set(),0,4.716814159292035,1.0072649180642763
304,524,Missing data,,https://en.wikipedia.org/wiki/Missing data,"In statistics, missing data, or missing values, occur when no data value is stored for the variable in an observation.  Missing data are a common occurrence and can have a significant effect on the conclusions that can be drawn from the data.
Missing data can occur because of nonresponse: no information is provided for one or more items or for a whole unit (""subject""). Some items are more likely to generate a nonresponse than others: for example items about private subjects such as income. Attrition is a type of missingness that can occur in longitudinal studies—for instance studying development where a measurement is repeated after a certain period of time. Missingness occurs when participants drop out before the test ends and one or more measurements are missing.
Data often are missing in research in economics, sociology, and political science because governments or private entities choose not to, or fail to, report critical statistics, or because the information is not available. Sometimes missing values are caused by the researcher—for example, when data collection is done improperly or mistakes are made in data entry.
These forms of missingness take different types, with different impacts on the validity of conclusions from research: Missing completely at random, missing at random, and missing not at random.  Missing data can be handled similarly as censored data.",69b034ff4fe79d0745c1eecd_concept_4248647770492704537,main_concept,,2025-05-13 10:28:06.199,"['Data', 'Missing data']",[],set(),set(),0,1.5590551181102361,0.9415964870669857
305,526,Data collection,,https://en.wikipedia.org/wiki/Data collection,"Data collection or data gathering is the process of gathering and measuring information on targeted variables in an established system, which then enables one to answer relevant questions and evaluate outcomes. Data collection is a research component in all study fields, including physical and social sciences, humanities, and business. While methods vary by discipline, the emphasis on ensuring accurate and honest collection remains the same. The goal for all data collection is to capture evidence that allows data analysis to lead to the formulation of credible answers to the questions that have been posed.
Regardless of the field of or preference for defining data (quantitative or qualitative), accurate data collection is essential to maintain research integrity. The selection of appropriate data collection instruments (existing, modified, or newly developed) and delineated instructions for their correct use reduce the likelihood of errors.",69b034ff4fe79d0745c1eecd_concept_8489404248405419918,related_concept,Frequency (statistics),2025-05-13 10:28:06.199,"['Data', 'Data collection']",[],set(),set(),0,2.253863134657837,0.7050828194306128
306,528,Descriptive statistics,,https://en.wikipedia.org/wiki/Descriptive statistics,"A descriptive statistic (in the count noun sense) is a summary statistic that quantitatively describes or summarizes features from a collection of information, while descriptive statistics (in the mass noun sense) is the process of using and analysing those statistics. Descriptive statistics is distinguished from inferential statistics (or inductive statistics) by its aim to summarize a sample, rather than use the data to learn about the population that the sample of data is thought to represent. This generally means that descriptive statistics, unlike inferential statistics, is not developed on the basis of probability theory, and are frequently nonparametric statistics. Even when a data analysis draws its main conclusions using inferential statistics, descriptive statistics are generally also presented. For example, in papers reporting on human subjects, typically a table is included giving the overall sample size, sample sizes in important subgroups (e.g., for each treatment or exposure group), and demographic or clinical characteristics such as the average age, the proportion of subjects of each sex, the proportion of subjects with related co-morbidities, etc.
Some measures that are commonly used to describe a data set are measures of central tendency and measures of variability or dispersion. Measures of central tendency include the mean, median and mode, while measures of variability include the standard deviation (or variance), the minimum and maximum values of the variables, kurtosis and skewness.",69b034ff4fe79d0745c1eecd_concept_6829775758804977240,related_concept,Frequency (statistics),2025-05-13 10:28:06.199,['Descriptive statistics'],[],set(),set(),0,1.9200913242009132,7.8450339560254e-305
307,529,List of fields of application of statistics,,https://en.wikipedia.org/wiki/List of fields of application of statistics,"Statistics is the mathematical science involving the collection, analysis and interpretation of data. A number of specialties have evolved to apply statistical and methods to various disciplines. Certain topics have ""statistical"" in their name but relate to manipulations of probability distributions rather than to statistical analysis.

Actuarial science is the discipline that applies mathematical and statistical methods to assess risk in the insurance and finance industries.
Astrostatistics is the discipline that applies statistical analysis to the understanding of astronomical data.
Biostatistics is a branch of biology that studies biological phenomena and observations by means of statistical analysis, and includes medical statistics.
Business analytics is a rapidly developing business process that applies statistical methods to data sets (often very large) to develop new insights and understanding of business performance & opportunities
Chemometrics is the science of relating measurements made on a chemical system or process to the state of the system via application of mathematical or statistical methods.
Demography is the statistical study of all populations. It can be a very general science that can be applied to any kind of dynamic population, that is, one that changes over time or space.
Econometrics is a branch of economics that applies statistical methods to the empirical study of economic theories and relationships.
Environmental statistics is the application of statistical methods to environmental science. Weather, climate, air and water quality are included, as are studies of plant and animal populations.
Epidemiology is the study of factors affecting the health and illness of populations, and serves as the foundation and logic of interventions made in the interest of public health and preventive medicine.
Forensic statistics is the application of probability models and statistical techniques to scientific evidence, such as DNA evidence, and the law. In contrast to ""everyday"" statistics, to not engender bias or unduly draw conclusions, forensic statisticians report likelihoods as likelihood ratios (LR).
Spatial statistics is a branch of applied statistics that deals with the analysis of spatial data
Geostatistics is a branch of geography that deals with the analysis of data from disciplines such as petroleum geology, hydrogeology, hydrology, meteorology, oceanography, geochemistry, geography.
Jurimetrics is the application of probability and statistics to law.
Machine learning is the subfield of computer science that formulates algorithms in order to make predictions from data.
Operations research (or operational research) is an interdisciplinary branch of applied mathematics and formal science that uses methods such as mathematical modeling, statistics, and algorithms to arrive at optimal or near optimal solutions to complex problems; Management science focuses on problems in the business world.
Population ecology is a sub-field of ecology that deals with the dynamics of species populations and how these populations interact with the environment.
Psychometrics is the theory and technique of educational and psychological measurement of knowledge, abilities, attitudes, and personality traits.
Quality control reviews the factors involved in manufacturing and production; it can make use of statistical sampling of product items to aid decisions in process control or in accepting deliveries.
Quantitative psychology is the science of statistically explaining and changing mental processes and behaviors in humans.
Reliability engineering is the study of the ability of a system or component to perform its required functions under stated conditions for a specified period of time.
Social statistics is the use of statistical measurement systems to study human behavior in a social environment.
Statistical finance, an area of econophysics, is an empirical attempt to shift finance from its normative roots to a positivist framework using exemplars from statistical physics with an emphasis on emergent or collective properties of financial markets.
Statistical mechanics is the application of probability theory, which includes mathematical tools for dealing with large populations, to the field of mechanics, which is concerned with the motion of particles or objects when subjected to a force.
Statistical physics is one of the fundamental theories of physics, and uses methods of probability theory in solving physical problems.
Statistical signal processing utilizes the statistical properties of signals to perform signal processing tasks.
Statistical thermodynamics is the study of the microscopic behaviors of thermodynamic systems using probability theory and provides a molecular level interpretation of thermodynamic quantities such as work, heat, free energy, and entropy.",69b034ff4fe79d0745c1eecd_concept_8384574546894907209,related_concept,Frequency (statistics),2025-05-13 10:28:06.199,"['Econometrics', 'Psychometrics', 'Statistic', 'Statistics', 'Social statistics', 'Machine learning']",[],set(),set(),0,1.3410852713178294,7.781552640245948e-305
308,530,Frequentist inference,,https://en.wikipedia.org/wiki/Frequentist inference,"Frequentist inference is a type of statistical inference based in frequentist probability, which treats ""probability"" in equivalent terms to ""frequency"" and draws conclusions from sample-data by means of emphasizing the frequency or proportion of findings in the data. Frequentist inference underlies frequentist statistics, in which the well-established methodologies of statistical hypothesis testing and confidence intervals are founded.",69b034ff4fe79d0745c1eecd_concept_5894359279255346775,related_concept,Frequency (statistics),2025-05-13 10:28:06.199,['Frequentist inference'],[],set(),set(),0,1.568,0.7730617580648748
309,531,Statistic,,https://en.wikipedia.org/wiki/Statistic,"A statistic (singular) or sample statistic is any quantity computed from values in a sample which is considered for a statistical purpose. Statistical purposes include estimating a population parameter, describing a sample, or evaluating a hypothesis. The average (or mean) of sample values is a statistic. The term statistic is used both for the function (e.g., a calculation method of the average) and for the value of the function on a given sample (e.g., the result of the average calculation). When a statistic is being used for a specific purpose, it may be referred to by a name indicating its purpose.
When a statistic is used for estimating a population parameter, the statistic is called an estimator. A population parameter is any characteristic of a population under study, but when it is not feasible to directly measure the value of a population parameter, statistical methods are used to infer the likely value of the parameter on the basis of a statistic computed from a sample taken from the population. For example, the sample mean is an unbiased estimator of the population mean. This means that the expected value of the sample mean equals the true population mean.
A descriptive statistic is used to summarize the sample data. A test statistic is used in statistical hypothesis testing. A single statistic can be used for multiple purposes – for example, the sample mean can be used to estimate the population mean, to describe a sample data set, or to test a hypothesis.",69b034ff4fe79d0745c1eecd_concept_1540716280196810154,related_concept,Frequency (statistics),2025-05-13 10:28:06.199,['Statistic'],[],set(),set(),0,2.183844011142061,7.763475607706928e-305
